S_i,A_i
500,4747
616,1701
2483,1632
2486,1173
4792,3430
3440,2536
1736,772
1257,958
4123,4455
2654,921
4320,1247
713,3309
2167,1204
400,93
421,4955
15,4818
4415,3654
4414,3118
4911,3614
1297,4404
33,5000
4866,3019
3697,4327
930,175
815,13
1946,3027
2033,510
2147,4313
2114,3933
3356,4856
4083,1556
4920,3949
1020,3314
2391,3975
74,4037
2336,1163
1154,2006
2959,296
1357,4662
984,1590
1843,512
1530,1779
4741,1316
4664,563
2435,4652
3510,3800
1927,1757
719,340
3299,184
106,4770
3249,1278
728,2967
4774,2223
4425,276
2627,4243
3564,4814
870,2637
3101,1972
4695,1642
4115,3363
2798,878
3202,285
2104,4368
3308,4735
929,1322
424,3511
2700,4413
1462,4434
1478,920
809,1818
2889,1003
3264,864
1588,3319
2835,4009
127,2646
4780,2375
4493,1398
4910,1363
4288,2102
3716,4510
1592,2804
76,863
3342,4801
1856,4943
1979,1658
3532,832
2638,4632
377,3767
1480,3583
3467,3922
576,3375
1119,2580
3164,1256
3096,3552
2920,3932
4379,844
3164,3022
3772,2309
3072,4199
180,1198
4120,1065
2269,378
1123,832
263,676
4852,1438
1561,3814
390,1233
3443,3206
4689,857
4902,946
2993,3988
1388,3199
2788,1299
789,1699
3568,2822
1312,2159
1711,4654
2439,1679
2725,3503
4440,2076
164,315
3297,2817
4416,3116
627,2757
4151,2052
1887,2798
4586,961
2517,514
4129,4338
1175,2411
1684,3574
3971,2912
4548,286
360,3190
3378,1288
1365,3999
4061,704
1271,875
87,1357
400,4005
2493,2005
1037,736
456,2801
3549,258
974,3630
859,3269
2185,3030
2230,2381
969,772
1465,2757
580,3671
1760,4233
2277,695
4020,3069
244,1533
1172,3955
4462,1834
849,993
3187,4707
2797,1200
2035,2992
4942,1591
4615,1400
1396,451
4757,460
1847,1325
2267,510
228,3705
1351,882
1089,838
4248,3698
4502,2636
2391,1425
3920,9
1440,179
4826,2455
2660,2802
3716,2073
3480,1614
4647,172
2385,1980
1855,927
3487,4563
1190,230
3745,3609
4279,3019
1348,3691
2722,2038
1098,306
3209,814
1597,2450
985,4964
1346,3750
886,1567
1805,4640
3719,2126
2776,264
1332,966
2376,2950
1939,874
741,3018
4649,3881
2436,3858
4552,3568
3402,2318
1631,863
1749,1518
3283,577
2357,3002
2761,456
4913,1407
2567,2266
27,4311
1897,2468
2856,618
1209,4612
774,2630
4431,3869
382,4971
2785,1409
3532,1713
3098,1509
3629,2236
1449,1136
2642,4607
2581,1767
4722,3412
1977,2797
210,1275
4757,4728
4344,1767
2775,2702
3931,17
4321,3653
2156,3708
3376,2678
1133,4304
3266,4545
1714,4470
2125,1655
1298,2244
3922,3459
744,552
2545,1856
2157,1812
4187,1799
1949,3048
216,3337
4297,4656
3932,2303
2418,2072
3473,4589
3749,1016
3675,2263
4965,63
2664,2585
1297,4451
52,3684
750,4001
3458,2968
1679,1481
528,3591
27,4830
941,887
4048,3874
4476,3334
2366,4942
3232,2544
3107,2667
4277,4204
2477,4951
1161,613
2556,4054
3056,4414
2628,3638
482,2060
237,4717
4874,1299
3248,2257
1718,3264
299,1055
3041,4228
2562,2694
1481,2878
513,3375
962,1180
4768,2625
2315,231
727,3699
4976,3027
2965,4647
4270,4964
4605,1962
2089,1582
3931,364
1399,2353
561,367
2873,1383
4151,1945
2987,3389
1986,1657
486,393
1885,3612
2153,966
4088,1437
3923,627
2054,3941
3769,4507
237,3207
100,1525
406,614
2918,4589
896,1523
4226,3858
428,2403
3655,4732
1566,1048
173,130
1078,2301
1273,3497
1683,3235
2010,1479
3263,586
4227,2284
3771,3575
86,3124
4879,1961
4066,839
1385,842
4485,1808
2600,1666
4423,2284
937,1426
3601,1806
998,217
3395,1588
4600,769
2705,1023
4242,57
2277,4823
3532,1767
3875,3937
339,1380
4073,387
240,1431
964,43
227,2792
4498,248
4784,4977
4348,1398
3185,1339
3507,3336
2567,3406
4549,289
2333,1188
4463,2933
103,1650
4368,4443
3022,1842
3561,3865
581,3736
3192,2609
1728,2226
3890,1868
4238,1994
2986,1456
868,2423
548,4311
257,2122
3790,872
4213,4431
1878,200
1907,847
276,867
644,1373
3793,2137
4049,285
2576,2374
466,4936
4315,2673
3227,3749
323,3113
1521,691
3050,2078
2061,3215
2403,3912
4969,3822
3274,867
4466,2598
3924,2393
1982,4134
3571,3354
1049,2934
408,1403
4106,2294
2645,713
4473,678
4132,2796
1966,4216
551,1462
2176,2001
4600,1645
718,856
2215,874
30,347
4922,2828
3815,4344
1305,4756
2192,729
4950,3841
3324,2608
1927,432
2139,4294
1343,3724
1122,735
2759,2858
384,1556
4836,3551
4121,223
1013,574
3353,4552
1204,622
4428,3720
2082,298
3187,2111
4659,1265
1383,321
3698,2033
3060,3032
3219,1045
310,1075
1039,4799
2064,4722
2313,3033
785,1586
583,4912
4444,4750
2249,4308
2533,3943
345,3855
537,4057
1971,150
1498,704
2920,3310
246,856
1680,4811
4836,2091
3871,3313
2771,4994
4176,2282
2870,3776
3284,1315
555,357
2580,1300
252,3547
4393,986
108,3430
4831,3450
848,1596
4507,3622
1999,2350
1844,2651
3925,636
761,170
1025,1873
2556,3590
3751,409
2299,3850
1112,4687
412,1337
1583,4246
4445,793
1775,4642
1770,3650
1095,4628
4913,4459
949,4569
4020,3222
2045,1363
1221,828
410,4299
720,2283
2150,368
4875,1753
181,3382
4664,2229
4465,1421
3954,1061
669,2089
4152,2352
3178,1972
2395,3259
1436,3696
3896,739
2088,1284
2879,2475
3166,1995
1893,420
4052,1040
3862,1744
542,1102
2803,3551
4659,3193
3157,780
2341,3203
4965,2917
3202,907
2112,1349
3216,3397
506,2575
1880,1543
4655,1393
70,1702
1806,38
130,4903
4368,4871
4393,1685
4827,3315
930,2712
3980,2545
2372,1830
2160,1040
4520,4328
776,1009
4177,2527
3271,1476
4795,4134
1434,116
912,416
4020,1031
1463,4393
3813,947
653,3391
2344,4350
4227,3985
4504,4974
4353,1910
1852,3991
1862,1491
255,1486
2936,1722
2717,1894
3399,2586
2305,52
1424,3827
4367,3373
2698,3411
341,4047
2262,606
3426,4389
4263,695
623,1883
2349,3356
4615,4243
2247,730
4543,2762
3013,1608
4331,4691
1876,808
4004,2806
463,107
4756,2737
3348,641
2116,4580
4368,179
612,4821
1738,2241
1663,2371
4865,1958
4351,3914
656,1913
2066,2450
1981,4627
954,2799
4876,1739
3347,4088
2889,1914
2897,2146
3584,2501
2611,3917
2917,1496
3515,1299
985,1598
1729,4543
3950,3310
59,1178
92,2526
950,2647
2753,4295
2038,427
919,4923
792,3384
2430,3583
1843,1024
1510,525
1227,4374
2037,1826
662,10
405,3238
4818,1214
4804,2575
953,1150
2210,4998
107,4858
1458,557
4281,4959
348,509
235,4776
548,2007
1061,3054
1566,604
848,1223
4821,401
2096,3794
1388,3807
106,109
1953,847
4155,2930
601,1573
1404,2979
214,2973
1981,255
1804,2113
3305,2755
4199,2625
2986,2968
194,1469
2313,1910
3567,273
2523,838
833,274
2008,3623
2069,339
4606,3507
404,398
2424,2671
1010,1133
3169,3460
2193,4875
3936,4549
2231,2490
1816,3954
3145,952
289,4759
1220,2978
4649,2279
2342,3051
1285,4366
3632,4809
889,2204
4282,4240
593,1706
2441,770
3061,3989
4859,828
1146,4838
657,1436
3467,4558
2198,4012
901,3174
4025,850
604,313
333,3698
4598,2912
629,4720
1460,850
4402,481
2202,1956
4754,4845
3571,4775
1288,4011
975,3653
3570,4740
1615,2105
1779,920
3919,3018
1168,1841
262,1647
3040,1258
3412,66
1523,2243
4126,3529
4963,3127
3330,1954
2842,4067
1603,2552
3432,1170
1916,1506
708,3246
4329,1388
2361,801
4784,3612
2698,2043
1743,1122
4572,2287
269,4797
1813,4933
2108,1176
1994,2979
241,1721
1882,1544
3458,2669
3339,2255
736,4429
1019,3148
1261,1697
42,4871
1354,3702
335,4081
4187,3180
4354,4886
666,354
85,4587
3806,1312
4943,1473
2108,1094
4740,4712
4773,390
3108,1648
4682,3438
4008,3707
1835,4900
1454,1828
1497,2737
962,1013
1373,3399
4130,1745
1971,759
3637,2311
1876,361
710,3997
598,4661
4885,572
364,3335
2640,527
3849,2478
2790,4534
330,4985
3855,2457
691,3469
2323,5000
1437,3678
1859,197
2803,2820
4787,1721
944,2351
1035,3367
462,1199
849,4531
773,1466
4830,4805
2983,3811
4213,2910
4507,47
295,614
3455,3708
4595,131
3603,1677
4980,2776
3284,1200
1839,4434
789,1366
3846,4063
4442,2177
413,914
3264,4584
4119,3965
1182,3661
2538,4406
2918,3120
658,1808
3183,3149
1315,3373
1444,4602
3624,1554
2417,2309
4417,3824
3216,1076
719,4631
4288,1082
615,681
1233,819
4041,4137
2754,4827
85,816
1095,3315
90,1204
2609,1787
1294,2204
4524,2371
132,2870
4796,4831
977,2092
4082,227
4861,1224
3256,3067
455,3095
2268,4435
1218,1640
4040,4961
3078,776
1811,3050
4032,4237
1480,3344
701,4582
1591,1318
4734,2346
671,609
748,3369
4333,3463
3138,4303
4960,214
4631,2529
4911,2850
626,3540
4177,419
2451,184
2818,321
1376,1311
4013,3700
1381,4379
3209,3569
2045,2341
2889,1885
257,76
2250,4039
375,1802
1008,4674
2314,872
3117,2475
2230,2130
1599,1864
2678,4501
2445,1526
2465,3530
3606,476
4508,2255
2567,97
2251,1939
4000,1622
3957,567
1035,2685
3249,4717
4468,690
808,90
2063,3848
2373,4410
2774,1943
873,4182
1049,2471
3403,3868
496,835
3745,4122
4595,813
1897,2929
2163,1782
1114,652
4375,603
1086,3445
2382,920
2845,354
3734,2691
3347,4012
2956,3799
3503,4658
571,1468
380,857
1843,2699
4166,1768
2374,1318
1175,4685
4164,1174
3132,4896
3345,793
4861,2640
1396,2724
2094,3069
4303,3609
1151,4160
817,1578
3533,1047
1207,3606
3474,3824
4724,1398
3664,4710
370,2766
2106,595
1731,1537
953,3600
4805,2316
3517,1257
1990,4336
1979,3343
1679,3354
4735,19
2808,11
3979,1798
548,2540
2227,769
1157,204
2389,3597
2444,3304
2043,4874
2701,1482
2099,3306
3167,1565
1181,695
3195,161
1710,4113
25,4241
7,3654
1777,3225
2634,814
691,1722
1602,1309
3766,2178
2170,4960
3852,3044
323,980
2500,4292
1527,745
4101,4373
331,4645
3610,287
549,2211
1996,4041
2034,2975
3703,2208
106,90
827,1090
1279,3513
1851,1905
397,213
628,4936
1346,4836
4578,4327
350,1171
4513,4204
1064,303
323,2933
2690,199
4452,2891
3235,748
4103,3589
3013,2176
3098,1526
3411,594
1764,1365
1217,857
3563,4321
1487,4353
115,4608
672,3112
1457,781
3870,1968
140,32
1308,3718
572,1929
2350,3583
1051,2743
2002,4415
2262,2353
1805,3550
3540,2715
1207,465
2081,869
43,1447
3285,4249
150,1825
2032,268
3736,3129
2899,361
146,4592
3814,1406
1961,1683
4639,3055
855,3894
4388,4588
154,531
2138,1668
631,1432
1239,1116
4393,4110
905,4934
4540,1062
3250,2332
1034,2872
4289,1222
3518,1228
2297,2267
4309,3216
1563,4916
4177,3594
3854,795
2584,3085
2698,1012
511,373
973,4288
29,1903
2562,3520
3855,1224
713,2714
1504,2284
186,4716
1853,4383
1927,2922
1092,4080
2600,3316
665,3696
671,1654
4694,3766
3091,4008
1079,3801
3650,118
2199,651
1500,2638
3294,1272
2166,4179
3695,4265
581,4869
4963,1664
2919,3888
1349,2899
3380,1993
4020,79
360,4159
1240,2615
969,1297
1599,4358
514,4851
3209,1534
3487,1661
1864,3503
2877,1744
4264,2259
3973,3782
3655,1923
1979,3154
1328,1699
2323,1459
2870,1227
4407,4889
3505,3477
2,3300
2115,3682
2768,1790
1275,2836
2914,3773
1678,4556
1076,2360
167,3693
4836,1569
3082,2723
1526,4150
4892,4746
4137,4438
2970,2674
330,2948
4782,1325
337,3243
1665,2021
3991,493
3171,3734
948,237
2253,1109
4585,2672
2579,3984
4547,3930
1644,1226
982,3286
1218,4605
1458,1741
241,4385
4368,276
1890,3002
3018,4543
4573,3663
715,2162
1408,1009
1377,1907
3492,2143
3169,3260
3268,476
2320,3018
4534,4884
2051,2739
2027,1244
4469,2197
1852,2994
3661,4179
4323,2149
3723,923
3051,2281
913,2949
4980,4067
14,2889
2095,698
1802,2501
2873,1869
320,2444
2928,1865
1960,2578
3572,3446
3019,3744
1205,3489
1527,2902
3381,1398
3255,2941
4408,2726
4682,3182
1209,2703
3218,366
4171,740
35,4606
2640,3617
4539,4126
405,79
2502,2881
4819,4114
4189,4785
1632,2253
657,4897
4903,3236
524,3662
3367,2362
2189,1937
1064,4963
47,3852
3337,2651
4591,1087
2049,2345
4360,4853
4173,3980
3836,2205
4649,4602
2796,2097
4403,2885
469,3266
3803,4206
554,2110
2403,3563
2185,4784
2415,2883
4835,4874
1236,2149
4485,2829
4878,999
347,3565
681,2817
1867,2304
1807,1902
3306,3162
3891,850
1435,4515
4343,646
390,3597
4692,600
158,4280
2080,4190
1107,2477
883,4072
4639,2311
3076,3062
1516,1482
2879,3142
3255,1357
4996,2992
1414,1700
27,2990
1801,56
2828,702
1919,1441
4050,90
4104,4016
1508,2658
2473,3282
3253,1273
1354,1910
334,4439
4214,3184
946,2744
4243,4668
1317,2713
386,3899
748,1547
1541,1643
4872,2782
4915,3785
2604,1050
1773,2960
3719,4749
3146,3012
4763,1712
665,2507
4935,711
3776,440
3784,3886
2935,3834
2300,309
1797,3179
29,1486
2490,1159
269,611
714,4857
3586,258
1103,2612
3196,1165
1782,3109
2506,374
3353,1696
4207,3369
1689,3473
83,3055
3954,2450
3884,335
3607,3385
3875,409
2031,704
323,357
2696,978
923,688
1408,4016
3740,3568
873,1664
4174,3325
3727,1175
4769,1831
4574,1641
2933,4532
3523,2806
2954,4411
543,1072
4160,2177
4391,2683
2751,271
2671,3541
2039,3055
1841,39
3373,3619
4285,3614
1820,4592
2410,597
631,194
3600,1641
2508,1203
4858,2244
3100,2361
636,763
4005,935
1889,4653
1566,4458
3202,1762
458,4123
2961,4122
1116,2870
4732,1177
4274,1163
4278,964
1341,1154
4266,529
3518,955
4355,1352
1740,1684
1352,4656
2112,934
4718,2277
3160,17
40,3919
4538,2711
891,4288
867,2686
3726,3976
2959,281
2221,707
889,116
2677,55
4075,4263
1792,960
1406,3235
4930,1383
1121,1623
4724,3477
3356,4480
3945,1069
4766,1719
3357,2026
1017,3933
4201,3583
4474,467
4501,4153
4288,4587
1046,1745
454,399
2897,1195
1284,1925
4193,4689
1306,2411
598,1316
3049,3434
1596,3767
2075,3958
3324,1155
3549,3427
551,4182
2456,364
4085,390
4413,4040
1590,3771
554,790
3130,599
4013,2098
976,1998
2985,1270
3668,43
147,4322
3897,4167
68,1747
1501,2319
57,4767
3963,895
3433,1521
4341,1962
2246,4061
2772,2552
4376,166
43,1213
4994,756
2211,3542
4072,1351
3343,124
4418,4555
3450,456
633,3194
207,3924
1095,1478
1707,4206
4881,3657
302,4464
2769,1173
333,4999
4194,872
945,2525
415,374
754,4504
3679,728
489,4950
940,1489
3430,3596
3264,597
4463,953
4555,1356
4289,1565
705,125
1688,806
4696,1686
4891,4571
606,114
1983,2627
3951,2556
942,1501
1755,514
2691,4071
3660,8
3991,1854
1920,25
616,1500
4520,4013
1138,578
2028,904
332,1800
762,3141
1590,193
4912,4451
2324,448
4108,3465
1683,333
4879,2010
3291,2311
2583,4607
4523,2789
3509,4845
1591,2252
2140,306
3594,4127
4409,2667
4392,3435
886,4373
4919,2045
980,4629
1276,4793
1647,643
4752,4172
1088,3504
1727,336
1548,2777
4910,4660
2128,44
888,1270
1872,3560
798,3476
3229,308
1679,1805
2046,4627
3695,4738
117,2561
4322,4104
3348,755
2771,3429
2721,1633
827,1125
1677,2423
628,2712
3982,3911
2781,55
919,2100
2199,1012
3371,4624
4666,1812
317,3686
4043,642
1349,1627
1418,968
1372,3600
2957,314
4704,1141
2234,2403
4144,4090
1673,3961
1516,1212
3751,3880
350,753
2662,2977
295,437
2640,1635
4025,3470
814,1866
263,4567
851,3571
3593,4008
1046,203
4123,35
3177,2212
4729,1340
3949,799
3119,3806
1260,4965
3429,4705
984,1830
3165,398
4619,2624
1714,1713
2201,4952
1507,1746
44,3231
3870,4919
2374,3410
3711,1745
1640,527
3199,3945
615,4732
4409,4480
2512,3232
3419,941
1896,1979
4708,1106
3426,1225
4283,4898
999,4252
1607,3914
4418,2754
1535,3114
2296,1094
3012,2065
3024,1481
2918,1091
2082,597
3128,626
3171,3169
1991,4114
3990,1507
1926,4665
2942,702
3964,2207
2611,561
4353,2178
4333,633
1927,1201
3546,3794
1664,1713
2056,2350
1023,3447
4436,1702
3633,4579
4833,1190
3233,2960
2353,4932
2977,1301
4021,4784
3978,924
1658,1421
249,1657
558,1833
1909,915
2,2012
1727,3705
2026,1903
3152,730
4813,635
1778,2533
1906,969
3526,4925
960,3930
1781,1561
4800,4384
4366,1952
1363,2828
2631,439
825,619
4520,3024
1263,4465
3715,3997
3193,1928
4107,1119
2706,1653
284,3851
3824,3486
8,802
1869,1377
3406,4393
2232,1910
872,648
2252,4875
115,3446
355,2202
3105,3821
2010,1429
1596,3363
3867,164
3036,2032
3414,887
156,2752
938,3015
762,1628
2139,508
3756,1187
4344,1390
2883,2727
663,2546
3168,4663
365,3333
768,2739
1952,1584
3222,931
1579,1874
806,3730
1476,2728
1651,1667
4076,942
4609,510
1233,1138
1770,1652
1555,2277
4470,2157
3578,156
506,3468
324,1721
13,79
4384,3172
1839,4204
3418,2129
4814,4737
1387,4074
1177,2163
1080,4308
4981,4510
837,4097
3040,3196
432,4951
862,4451
4931,2193
2140,1472
213,3243
4662,1128
2964,3146
2992,1049
4931,852
4741,1658
5,3047
3094,3957
2722,869
2115,3756
1448,3487
4081,4480
4662,458
2273,2105
1384,1247
127,3591
3260,4601
4592,2062
4197,774
4790,180
1587,1759
537,3789
890,4230
346,1564
2976,865
3520,2142
2975,2100
3233,2682
1796,1845
4853,589
3253,224
1734,3803
1689,894
116,1447
3044,1018
695,3668
1686,2607
1611,3857
4040,3912
666,1509
2532,1072
261,4219
2671,2614
2786,2512
2888,2963
103,2410
690,4593
725,363
4032,3070
2270,2033
4405,3815
103,4739
4138,1613
4061,4489
1783,1274
726,4724
4430,157
174,4969
1854,3612
1836,4161
452,1953
2005,4574
1912,3896
1016,1634
1498,4002
4640,323
1706,1899
1370,1399
2782,1737
372,2435
4968,565
284,178
4358,4930
927,2367
2983,4176
1285,1658
197,4497
3167,162
3160,2448
1230,3650
3921,1187
3063,4725
2279,4009
1493,622
2373,835
1480,4032
196,1374
1158,4634
2822,3804
1102,4461
3086,2730
2744,219
1395,3698
3253,3708
942,3348
4143,2665
4261,507
4591,2363
4277,4992
901,3852
1153,4179
3254,2186
3016,2844
660,4163
4225,528
2334,1684
525,1610
1961,1285
4493,1277
720,635
3845,577
501,3675
1587,464
2567,2797
3068,2468
885,2016
4769,4604
704,4032
829,2222
3487,2212
1370,738
1580,4990
3739,2476
1146,2061
2876,4150
4395,4280
1179,1055
3615,458
4034,1799
2117,1621
1855,1443
4020,1277
1068,1033
283,2043
417,4346
3788,3123
3672,1322
2681,2313
2531,4795
864,3608
4850,1353
1119,4380
494,1737
3062,876
2293,2917
4503,3238
1028,2311
3756,2661
3766,2124
211,3565
922,3418
4101,3134
1529,3586
3758,3054
3488,2308
1951,2279
3180,4582
1048,252
3618,1292
2952,716
92,2171
1732,2060
3523,4364
2121,2935
3372,4561
3242,169
13,2443
1105,3711
2116,4622
4557,3352
743,1967
1842,3788
222,4216
4597,254
2135,263
2234,2980
388,3322
3940,1875
3390,1605
1399,2508
1509,116
1712,3569
3148,3662
922,2163
4260,1211
262,561
3501,2702
3926,3459
1469,4113
2577,4014
4059,3656
1627,4545
579,1805
2323,977
3378,2349
1497,4042
997,3357
2858,3921
590,1593
1325,4384
2050,2402
1642,4478
1097,3696
4429,2983
3094,4219
1904,584
3861,2265
4468,1315
4057,3096
4537,992
465,586
2421,4455
1079,41
1208,1488
2795,29
3622,4328
4879,2694
3339,2924
855,4353
3050,634
3411,3106
1602,2069
1259,2956
2682,2121
1600,4772
2318,590
3999,56
2781,1480
4331,4056
1707,143
666,2212
3146,4526
1330,549
1172,2316
1686,1224
151,4820
2022,556
3819,1775
4423,4510
196,1107
1047,1166
4072,4173
3269,4629
1026,1218
4951,1315
1858,298
339,2038
781,4988
668,65
1289,3485
2988,2332
1025,538
2492,3122
4061,3510
849,3137
2108,3931
1214,2783
2027,1935
4574,2097
1420,3078
2339,458
315,4122
4271,3936
669,3650
2462,1520
29,3844
2993,1470
2675,3073
2039,3235
1630,4341
90,1583
560,155
3454,1536
747,1795
453,4649
4978,3398
3205,1343
1347,4846
38,3401
1902,2458
3949,48
972,1955
3290,1917
2869,1284
4055,3903
3377,2265
1506,3566
2247,4877
1626,4669
478,3612
541,1841
1061,4935
3947,2769
1965,1883
2782,3970
1722,3116
979,388
3065,24
4386,2452
2128,385
3105,4263
2521,2500
1698,2872
723,312
4562,3412
4540,1999
4414,2869
4503,3010
821,1292
4951,182
3397,2889
381,360
730,2741
4964,2732
4557,4957
1357,4526
4292,3559
3568,481
4900,2816
3078,1413
2882,4662
4229,1747
2366,4675
2989,3269
3426,3389
1766,3939
1420,2307
1898,4431
392,2631
4097,284
1571,3661
3389,3563
3013,222
3958,4191
1915,2497
2000,2081
4561,1628
4274,1720
2298,4306
1775,7
1830,3625
868,1392
2737,4582
2346,2913
2409,1965
599,1781
4000,2282
1522,493
1038,4446
1088,4196
657,316
4201,4518
2499,1944
4411,1991
1438,750
1564,1155
656,2005
761,4718
563,188
3829,2972
1529,3947
4585,3252
1211,4334
4428,2314
3927,4142
1002,2773
4310,4840
3269,4548
2874,4968
2058,1277
763,3970
1306,3447
296,4193
1287,809
1728,2621
4990,679
1404,4637
1330,1877
994,70
3766,4134
2359,3344
3580,4948
2796,3113
833,3623
725,4414
1335,1772
1380,4060
1714,4485
4570,1066
3862,4611
3861,2243
686,2013
4631,3597
1882,628
4088,4050
61,3081
3646,2671
3517,883
2498,4691
299,2327
4178,2575
4471,2389
3007,1095
931,573
1292,2557
2266,1682
2836,2185
212,486
3577,1311
719,4079
2281,4374
4299,744
4869,174
3167,225
4018,3250
465,2374
2908,3425
2919,512
919,3171
2011,4501
2842,3866
2041,563
3367,4376
2432,3767
133,4516
844,2224
2932,308
4146,1112
1786,3658
4439,1961
4126,2973
1375,3093
1670,2974
1620,1318
2824,3559
2802,4446
4635,4732
1748,966
3600,1727
265,4858
33,614
605,1839
2474,3565
4448,91
421,1876
3391,751
2983,2789
2248,1208
3512,463
1291,3568
4024,3242
555,2772
709,4600
528,4798
1992,2018
731,387
2235,1895
2049,3758
2259,3193
2685,721
1760,762
3425,1586
4165,757
1460,4494
4439,3335
603,2301
4803,4390
1,4786
1273,2490
4520,4919
4231,2755
2142,2901
4039,2519
4692,4833
4574,2190
3772,1972
4498,4127
493,1500
2923,2495
2139,2221
154,4432
3419,4885
741,4944
3961,3596
2862,3008
2597,3101
3943,3889
4963,2073
1134,254
2193,4664
194,4791
82,3035
4708,2381
2382,2061
2504,510
2947,3539
3053,2989
2849,572
4041,917
4028,769
4409,1126
1872,1013
1585,166
324,4030
4365,1021
2990,1144
3993,3642
4452,3975
385,1384
1026,3106
4346,2899
2278,465
1057,3973
3862,1070
1858,2195
4174,512
1163,3132
1274,867
4600,601
4920,4573
4852,1284
2456,225
3900,4035
4421,3469
2678,1736
4540,3198
1929,3438
2531,2565
4383,2573
2215,3501
3886,915
3297,154
4345,169
3321,2260
3878,1218
2470,1170
1042,663
1795,1024
2606,2721
232,4639
389,1341
1549,4
3699,2900
32,2116
4943,922
3381,4481
2376,1214
3517,421
2064,6
4353,3796
2931,1923
1949,3363
2828,4642
4551,3303
2490,1990
1333,1347
2444,4632
419,561
3725,4743
1717,3088
1796,2759
2453,3809
352,2427
491,4284
444,3338
1947,4802
1129,4162
1370,1979
4356,1524
3297,3548
2274,3304
1289,646
1507,4785
4612,2519
2154,2668
446,3892
4561,2147
4871,21
1104,3319
2973,4972
670,3938
3443,662
1045,793
2451,1738
500,43
1304,4122
1740,372
3147,3168
4251,3379
1357,1921
4158,882
1086,3655
3785,2817
4398,2533
1770,209
4265,4278
1410,2231
915,2252
850,1879
3490,4952
4702,4151
3694,4840
235,2111
2968,2508
3492,2387
1558,4055
2010,4332
728,3317
4011,2320
4047,2510
1334,4069
3130,4433
3027,2696
682,2433
3118,794
1262,2385
2412,3238
2909,4127
60,4150
3529,4482
1268,901
3206,902
1554,2733
1304,3156
2524,1218
2882,845
2729,2373
1643,1604
4756,3893
2131,4407
239,4406
4095,3609
51,293
3311,598
4104,2237
