S_i,A_i
2,256
3,213
8,203
7,204
6,240
1,228
3,269
7,237
2,286
1,292
5,210
10,248
8,298
1,299
9,230
7,257
7,219
7,239
8,206
9,300
2,206
9,238
2,242
1,206
5,283
5,270
2,232
2,252
5,260
2,264
3,232
9,231
3,216
4,293
2,224
10,291
3,225
5,285
7,227
5,205
7,201
8,223
5,248
4,250
6,266
3,285
9,254
8,242
9,270
9,285
4,251
10,245
5,286
3,201
2,213
2,234
3,279
4,286
3,243
9,263
8,213
10,269
2,225
10,212
1,202
1,260
5,204
9,216
6,222
9,255
3,277
4,262
8,285
9,248
8,256
8,266
3,293
4,287
10,239
2,284
3,224
4,273
4,232
5,217
7,230
2,294
6,266
8,201
9,245
9,234
9,239
6,299
2,288
8,231
9,287
8,263
2,296
4,247
3,253
1,255
4,270
7,245
4,235
1,204
9,207
8,209
7,229
6,284
7,201
10,260
1,285
8,265
1,232
3,218
3,211
6,227
6,290
3,263
3,238
4,241
7,280
4,284
5,240
10,246
10,287
3,274
2,290
10,218
3,275
7,236
4,235
8,204
1,229
10,257
2,294
2,228
9,209
1,241
2,298
4,213
3,232
1,205
4,258
3,255
10,200
2,229
6,203
6,253
4,243
6,299
4,269
3,270
7,262
2,285
1,232
6,249
2,278
2,217
1,244
3,300
3,245
5,273
9,200
6,214
2,243
4,249
5,248
5,233
10,212
6,280
1,242
4,272
6,230
5,208
9,229
10,234
7,247
3,254
2,245
3,254
8,266
4,239
5,229
1,240
4,262
7,225
5,219
8,208
8,216
4,247
1,212
10,286
1,290
7,207
4,222
2,223
6,231
8,208
2,297
5,218
4,212
4,210
2,288
4,249
3,215
9,285
4,224
6,289
7,284
4,241
10,251
5,272
2,236
10,205
3,219
10,285
9,276
7,242
9,206
4,214
7,275
10,239
10,246
7,266
10,219
5,256
10,225
4,205
6,206
2,238
5,203
7,200
1,275
8,239
6,266
8,298
9,258
1,208
5,215
3,257
8,216
5,282
9,210
7,257
2,232
8,255
4,203
1,243
7,255
1,227
4,212
9,227
3,277
5,242
7,236
8,296
1,247
5,244
3,298
8,295
1,272
1,267
2,222
10,211
9,282
8,224
3,288
9,261
6,211
3,233
10,284
5,289
1,271
1,243
9,242
9,212
2,218
3,269
6,267
4,227
9,287
8,229
10,236
10,233
8,285
3,289
4,215
8,288
5,218
7,200
2,263
5,204
4,256
7,257
9,204
10,203
1,221
4,243
4,206
2,288
8,239
8,253
9,238
9,204
6,300
5,293
8,226
6,259
8,227
9,238
7,272
9,261
10,221
4,248
4,261
5,245
3,202
8,208
7,205
7,269
2,238
2,263
1,208
10,234
2,212
6,214
2,239
2,251
6,299
6,277
9,278
2,258
5,202
10,204
7,259
6,235
3,257
10,242
7,288
8,259
2,269
2,277
3,281
8,297
4,261
7,221
6,223
8,269
10,258
4,267
1,268
9,212
2,298
2,257
9,271
8,236
3,276
3,219
3,290
3,238
8,234
2,264
6,264
3,226
2,220
5,215
10,286
6,240
6,212
9,249
3,245
6,211
2,220
2,252
1,283
6,272
4,246
4,232
1,296
5,211
8,283
6,239
1,217
1,234
10,266
10,242
2,277
10,225
10,232
10,221
1,261
5,289
7,253
5,267
1,248
9,230
1,282
3,252
4,231
4,228
3,293
4,222
5,284
9,202
2,295
6,218
1,214
1,286
2,279
9,201
10,218
6,287
6,211
6,208
7,279
4,242
2,247
4,244
4,270
5,290
5,263
1,231
5,270
7,246
5,259
4,263
2,228
10,226
6,291
7,299
9,266
10,280
4,224
3,232
10,239
4,234
1,232
4,284
9,219
5,244
3,230
6,296
9,264
1,248
5,297
9,238
6,211
2,286
3,259
1,249
2,203
3,272
8,250
6,272
2,287
7,273
9,265
9,253
3,290
8,297
1,284
2,300
9,240
4,229
4,223
7,213
7,295
8,226
7,233
2,262
8,210
5,266
4,296
1,220
8,267
8,263
3,225
3,251
5,237
3,288
10,290
6,229
10,273
10,298
3,245
1,213
5,243
5,224
3,237
3,239
7,208
5,270
4,243
6,224
8,260
2,222
3,204
1,275
4,264
8,263
1,202
7,293
4,238
3,282
1,248
6,205
6,292
7,241
3,238
8,278
3,272
1,249
7,280
4,264
10,230
3,215
5,273
5,288
8,273
6,263
5,238
2,232
3,241
3,223
1,253
10,213
1,248
10,299
3,213
10,259
4,298
2,229
3,242
9,277
6,290
3,271
8,254
3,299
5,233
1,274
8,245
9,279
7,272
8,288
5,240
10,286
9,207
3,282
10,247
1,251
5,266
6,220
6,275
4,243
4,240
3,260
3,235
6,247
6,212
5,296
9,297
1,227
4,286
6,226
6,201
5,204
5,289
7,256
3,247
2,279
3,279
7,283
3,235
8,295
1,243
8,210
1,300
7,279
3,278
3,202
1,263
10,239
2,270
6,296
2,213
10,294
2,271
5,290
7,216
10,209
3,280
5,216
5,225
4,207
5,291
10,236
8,262
6,238
4,290
8,244
2,207
6,216
1,207
3,297
3,276
4,289
10,200
6,251
1,294
9,205
4,272
2,216
7,260
2,233
3,213
10,223
8,211
1,206
1,283
3,206
3,295
7,210
7,236
2,271
2,232
7,282
8,212
4,269
4,259
10,292
8,238
5,288
3,244
9,262
2,208
3,241
2,286
2,296
4,239
6,201
8,212
1,206
8,285
6,234
6,281
1,262
9,247
5,238
5,258
6,228
10,244
9,269
6,275
7,294
8,283
10,299
4,257
9,217
6,294
2,289
7,224
2,242
9,224
3,213
6,238
10,255
7,233
3,247
10,236
6,248
5,220
1,268
10,223
8,259
7,256
5,220
3,260
1,202
5,276
2,205
9,225
2,264
7,273
10,256
9,225
2,295
4,210
7,290
3,266
9,208
7,205
6,241
4,255
3,289
9,223
2,292
9,202
2,288
10,245
8,284
9,262
7,249
5,287
7,243
2,257
10,231
3,281
7,280
4,201
9,295
1,239
3,291
2,254
10,254
6,259
5,209
7,264
8,237
6,255
3,214
4,220
8,254
2,290
4,206
8,213
1,245
1,288
2,228
10,236
4,212
9,265
1,248
9,239
2,247
8,282
10,288
9,205
1,225
2,214
4,288
5,269
4,209
3,225
1,273
9,249
10,265
10,299
8,271
4,240
1,256
9,240
10,208
7,224
6,300
4,230
9,216
10,234
9,280
4,275
6,285
10,289
6,204
8,200
1,261
8,271
9,244
2,219
2,298
3,241
5,245
1,209
10,224
2,296
2,244
9,247
3,273
8,293
10,247
2,239
5,200
8,213
9,290
4,269
10,212
3,226
3,251
6,214
7,275
8,243
6,285
1,207
3,266
3,300
9,262
6,229
8,243
4,256
5,272
5,263
3,231
3,245
6,271
2,300
9,296
1,247
9,221
4,293
7,207
10,243
7,261
5,273
8,259
3,233
5,240
10,227
6,210
1,231
10,239
4,236
4,284
5,236
3,287
5,263
5,300
5,263
8,246
6,268
8,284
5,201
2,250
3,239
8,247
10,233
4,292
5,236
9,204
9,251
1,214
2,215
4,281
2,242
3,200
3,228
4,299
1,238
4,206
8,217
8,286
6,268
9,276
7,260
6,300
8,266
4,234
1,250
7,216
10,201
5,204
9,296
7,219
4,293
9,240
4,224
10,204
4,237
4,242
2,287
9,221
4,273
10,263
5,211
8,275
7,274
4,288
5,226
10,272
4,218
8,253
3,239
3,245
2,258
2,241
2,287
8,263
6,283
5,247
9,270
6,280
6,257
6,205
5,216
2,224
10,217
8,287
7,269
10,240
9,205
5,250
10,299
1,242
1,287
10,289
6,227
5,282
4,205
7,242
1,222
1,256
8,209
4,293
1,238
5,248
3,230
7,235
3,284
7,265
4,267
6,295
5,287
9,248
2,237
7,294
1,219
9,217
7,213
8,239
1,287
2,289
6,230
3,283
6,249
7,216
1,234
5,201
5,264
3,274
9,205
8,300
10,264
9,256
2,262
1,261
3,249
1,221
8,297
10,281
1,221
3,248
9,226
10,203
9,297
5,284
10,219
4,288
3,210
4,223
1,251
5,224
4,289
4,229
5,273
2,235
10,270
3,262
2,233
5,261
7,269
2,282
7,201
4,273
1,248
5,256
4,248
1,252
6,258
2,250
5,243
7,222
8,283
1,246
9,246
6,291
4,274
9,280
1,213
10,248
3,250
2,265
4,209
7,285
4,299
2,284
8,295
10,202
7,266
7,210
2,287
9,227
2,268
10,232
3,294
3,217
3,289
6,268
4,213
8,247
1,250
6,287
2,257
8,262
9,222
6,249
5,299
6,281
5,250
8,270
3,287
6,216
5,244
5,288
4,236
10,265
3,255
8,261
9,254
7,264
4,267
3,288
4,232
2,237
9,297
2,212
6,280
8,215
9,295
7,248
5,221
8,270
8,251
2,223
9,253
3,229
1,291
8,236
10,261
6,291
5,245
9,300
9,242
10,221
1,259
2,260
1,232
8,209
7,206
4,275
4,284
2,216
9,206
1,212
5,220
6,228
2,273
6,209
5,240
6,240
2,256
7,224
4,280
3,213
1,259
3,214
7,202
3,217
8,281
6,203
4,255
1,235
5,207
3,249
10,227
10,223
9,297
5,205
3,236
7,281
1,266
5,264
8,221
6,270
5,242
4,220
8,249
10,239
6,213
10,253
1,283
1,260
1,238
2,244
7,205
5,275
4,209
3,293
2,224
5,250
1,251
4,203
4,241
2,248
5,241
1,211
5,210
10,274
1,268
10,283
6,258
3,219
6,270
1,273
10,287
9,285
10,273
7,273
6,216
3,207
7,226
1,284
3,291
9,201
2,205
1,295
5,235
1,297
7,235
2,221
9,218
3,242
9,249
2,226
10,216
9,201
1,204
8,260
5,257
4,231
6,244
10,212
6,292
8,277
10,251
6,237
6,286
10,233
1,272
9,214
6,255
2,264
9,206
1,263
1,272
4,275
10,203
9,282
9,248
1,210
3,225
3,293
9,201
8,229
4,264
1,276
6,237
6,268
5,245
1,252
4,281
2,221
1,243
2,284
3,264
3,216
3,287
3,279
8,223
2,234
10,267
8,243
8,251
1,300
8,217
4,255
3,202
4,281
3,275
1,205
2,213
6,219
9,245
4,294
8,208
7,297
2,231
6,278
3,287
5,213
5,259
8,211
1,290
10,210
8,299
7,254
1,285
7,225
1,270
5,287
5,271
2,211
2,271
6,254
4,236
4,280
6,201
6,297
4,272
4,247
5,216
7,278
9,272
7,248
4,232
10,266
10,299
9,228
7,242
10,229
10,200
10,299
10,222
5,256
7,208
8,238
2,255
5,202
2,216
2,300
7,289
6,263
6,234
2,246
3,213
2,227
7,274
6,259
10,286
3,283
4,237
3,216
3,267
10,268
3,220
6,278
4,212
6,257
7,202
4,231
10,238
3,222
9,266
7,295
2,280
7,210
4,271
3,213
8,288
2,219
9,253
8,265
3,201
1,248
10,272
6,247
6,215
6,287
2,216
1,295
7,281
5,244
2,222
4,204
2,298
10,254
9,219
7,201
6,221
3,276
1,230
6,253
10,229
6,220
7,217
8,208
6,218
4,218
8,201
4,253
6,258
9,288
2,278
4,285
3,268
9,209
10,210
6,290
10,207
4,282
4,292
6,235
8,218
5,207
7,279
3,236
1,254
10,258
1,260
6,275
2,270
7,204
4,242
8,276
8,281
2,235
7,257
10,281
3,259
8,275
10,208
10,213
10,248
1,208
2,208
1,211
3,279
4,211
3,222
3,205
7,263
9,214
4,282
10,224
7,230
6,240
8,229
1,282
10,240
10,237
1,286
2,220
9,245
10,248
8,288
10,211
2,272
2,266
8,225
4,203
10,299
6,254
3,212
3,249
10,212
9,248
1,295
5,206
10,253
4,232
2,283
6,265
10,280
1,213
10,224
1,279
6,292
7,296
1,261
1,299
3,280
8,249
7,228
4,268
7,214
8,281
8,229
7,236
4,261
9,224
1,230
5,264
5,293
3,232
7,230
8,268
6,281
1,210
1,274
4,230
4,225
10,206
5,287
10,247
7,274
6,265
8,249
5,279
6,279
5,224
5,222
10,293
3,263
1,276
5,258
1,279
10,220
10,241
6,232
3,202
4,209
3,252
6,217
1,205
1,280
9,271
8,298
8,216
7,298
2,239
3,285
6,200
3,256
6,259
7,232
10,228
1,209
5,280
2,258
4,240
1,239
3,293
10,277
5,254
5,258
6,291
7,292
8,234
4,295
9,235
1,293
2,247
3,225
4,206
7,237
4,204
1,300
7,232
9,298
7,254
1,295
4,238
1,248
6,239
3,210
10,249
3,205
6,295
4,289
8,253
1,200
1,284
7,277
5,214
2,270
6,216
3,281
1,292
10,272
9,267
1,218
3,248
3,208
10,209
6,261
5,281
7,248
1,243
8,269
6,213
10,201
1,261
10,268
2,203
3,300
9,283
3,250
3,226
1,235
10,224
3,292
2,228
9,293
4,280
8,279
6,295
7,269
9,265
6,270
7,227
5,211
3,269
1,300
3,272
4,237
3,248
8,284
5,261
3,264
5,295
5,248
1,292
9,262
3,263
4,289
6,210
4,285
1,241
2,272
2,210
7,241
2,243
9,220
4,269
8,291
4,283
3,247
4,247
4,227
7,225
5,211
6,206
6,203
3,285
4,297
10,235
5,265
1,236
8,204
4,221
10,232
6,208
5,207
10,225
7,235
10,271
4,297
9,240
7,220
6,247
9,262
1,277
2,288
5,293
1,285
10,230
8,265
5,292
1,231
2,217
3,299
5,298
1,291
9,218
5,269
7,212
7,259
8,297
9,250
1,243
8,240
2,214
6,209
4,276
1,293
7,254
3,290
4,257
5,255
8,259
5,224
9,299
2,251
4,262
2,251
5,256
4,249
3,211
3,262
10,216
8,277
8,245
10,245
2,269
8,275
1,266
9,295
7,212
1,279
8,200
6,236
1,226
6,284
3,275
2,238
8,268
5,226
10,246
1,229
10,210
2,266
8,230
3,249
7,283
6,225
2,253
2,277
4,244
1,217
10,288
5,253
4,227
9,267
7,210
3,287
4,238
2,220
10,231
1,250
4,233
6,249
3,234
6,223
2,218
5,260
3,224
7,275
5,288
6,285
9,206
5,244
5,227
8,300
9,262
5,292
6,242
7,263
1,245
4,268
2,200
9,275
7,235
9,265
1,292
9,277
4,280
3,296
3,210
4,244
6,277
1,240
5,246
6,274
9,290
9,212
9,215
3,267
7,239
5,228
8,279
1,289
1,243
9,266
8,217
3,212
6,212
5,260
7,288
9,201
5,273
5,273
8,260
8,274
2,272
5,249
5,275
10,290
9,231
6,207
8,272
2,288
10,264
8,242
4,291
6,215
7,202
9,275
4,212
1,292
5,290
3,289
7,295
9,249
1,213
1,211
9,295
2,244
1,211
2,204
9,230
8,256
7,227
3,202
10,284
9,264
6,244
8,295
1,296
2,271
3,208
9,276
7,271
5,226
8,247
10,237
3,220
7,287
1,260
6,292
1,259
3,278
10,298
1,286
1,202
6,264
8,274
6,272
2,225
2,276
4,255
4,278
7,295
6,227
4,282
1,294
4,263
3,206
1,206
1,214
2,297
9,276
5,239
2,284
7,243
5,294
6,279
8,201
10,283
7,263
8,276
2,236
5,287
3,280
6,286
8,211
5,289
8,295
10,232
10,273
3,205
10,291
8,257
9,269
2,240
2,287
1,233
5,244
3,213
3,270
6,266
4,295
6,295
7,206
9,214
4,211
4,224
10,261
10,280
7,223
6,249
1,264
1,253
8,284
2,220
9,230
9,220
5,244
4,299
10,276
6,294
10,224
9,214
2,236
5,256
8,226
2,243
10,245
4,297
2,295
10,242
6,236
10,249
9,259
8,209
3,218
9,284
10,230
3,289
6,253
10,271
9,257
1,231
7,244
7,237
5,223
3,257
9,217
6,284
9,299
7,284
4,277
5,244
7,216
6,276
7,216
4,204
5,255
4,228
8,298
3,284
5,259
3,249
7,218
1,283
2,262
9,275
9,227
6,262
3,286
10,261
4,253
2,257
5,215
9,274
3,282
5,217
7,201
3,212
5,268
8,209
4,221
1,254
9,270
1,269
4,209
6,243
1,240
10,219
6,262
8,241
2,282
8,265
5,260
3,245
3,296
7,272
2,279
5,296
6,284
8,296
6,200
2,212
2,240
6,288
8,231
9,215
4,202
7,261
6,232
1,245
5,267
6,283
1,251
7,281
4,213
7,280
6,236
8,280
5,202
10,284
7,259
4,222
1,265
3,237
10,227
2,285
10,249
2,266
2,227
6,209
7,250
2,262
8,296
3,207
10,283
1,243
9,217
10,282
6,253
1,232
5,243
1,237
10,235
2,206
7,275
10,261
9,257
7,239
2,209
10,230
5,257
7,247
6,225
2,248
2,249
4,231
4,235
1,225
6,262
4,287
10,244
3,251
2,271
5,262
5,231
5,219
3,275
3,224
9,210
8,246
7,241
8,262
6,220
6,268
2,294
8,289
5,261
5,223
9,262
4,272
4,232
8,241
2,273
10,281
6,283
5,203
6,275
6,206
8,231
4,224
6,253
3,215
8,290
7,265
3,250
5,281
2,286
10,295
6,229
10,291
8,270
5,300
8,280
5,281
5,225
2,265
8,300
6,227
1,211
7,218
1,278
2,289
10,241
2,273
7,234
10,244
2,256
1,288
4,276
2,247
7,258
9,241
6,261
4,222
9,248
3,202
9,289
9,204
2,222
9,269
5,245
10,202
9,249
1,283
5,224
1,239
2,276
10,299
1,221
2,211
4,278
9,257
2,204
2,238
9,209
10,270
2,291
9,213
7,245
3,285
4,217
9,274
4,254
2,238
5,278
7,231
10,205
8,295
7,271
5,266
10,264
9,267
5,202
1,224
8,259
3,288
2,293
8,250
9,299
7,294
5,210
7,207
2,256
6,204
7,291
10,279
1,294
5,221
7,282
5,214
5,293
9,212
8,287
1,277
1,278
5,214
7,286
8,287
10,243
2,201
4,232
8,298
3,296
2,223
5,217
7,213
3,296
9,274
4,254
10,296
1,244
10,290
9,270
9,235
6,254
9,279
8,291
3,284
1,289
7,249
7,265
4,222
3,226
1,203
8,256
6,206
9,265
5,299
8,241
1,281
9,286
10,248
2,208
7,227
6,216
9,283
4,221
7,204
6,233
7,289
10,296
7,293
3,211
1,233
1,241
5,218
7,228
1,213
10,204
3,244
3,237
4,272
4,250
7,215
6,226
4,244
5,215
3,286
8,203
1,299
5,219
9,280
6,219
2,215
7,290
9,205
2,267
1,270
1,293
3,233
10,248
7,230
4,244
6,220
7,215
8,207
4,250
8,202
3,220
4,213
5,253
10,233
4,244
10,222
3,283
2,210
2,214
2,255
10,290
10,268
3,290
2,265
10,246
3,202
7,282
10,252
9,287
8,237
3,245
7,201
8,237
4,217
10,249
7,204
5,250
1,286
2,297
4,265
9,241
6,273
4,274
3,201
10,264
6,249
7,251
9,222
3,217
7,280
3,230
8,251
5,244
7,241
10,234
10,281
3,212
7,216
1,262
5,274
8,290
1,212
6,269
2,242
2,244
9,234
7,269
10,284
1,225
4,275
8,209
6,243
4,263
7,283
2,226
1,206
8,207
4,243
10,225
7,212
9,246
7,235
8,272
9,226
4,203
4,291
9,218
5,284
7,200
9,238
5,223
3,220
1,211
6,205
1,242
8,200
1,282
10,289
10,260
4,226
4,237
9,298
4,297
10,272
9,245
10,202
7,296
4,231
9,298
2,274
10,201
5,237
6,272
9,278
8,223
6,240
7,222
6,284
3,212
10,256
7,293
2,248
6,234
3,207
4,235
3,291
4,206
2,291
4,218
4,288
10,269
10,205
3,270
6,276
1,288
7,227
6,244
2,290
9,298
9,241
9,242
8,239
10,287
3,262
2,227
9,232
1,232
4,222
4,284
5,219
9,275
7,260
8,271
10,291
1,229
9,300
9,255
1,261
7,204
10,221
1,275
2,298
5,239
9,214
5,262
3,219
8,222
10,211
6,281
3,202
6,200
1,239
4,200
9,279
8,239
9,237
4,245
10,267
7,218
10,278
4,285
7,210
9,228
2,264
6,264
2,260
8,295
9,203
3,287
9,244
7,200
1,244
10,204
8,287
3,236
2,210
5,261
3,238
5,224
5,248
8,235
1,263
2,296
7,227
3,240
7,203
7,223
6,214
7,224
10,255
5,287
4,264
8,269
3,205
4,232
10,235
6,203
6,227
2,222
9,268
4,234
3,296
9,229
5,299
1,202
6,296
2,215
4,203
8,224
5,270
5,278
2,266
10,237
4,239
1,270
3,213
1,205
1,274
6,200
10,300
8,212
7,297
6,278
4,219
4,261
7,200
3,207
2,214
9,247
5,224
2,279
7,262
5,217
9,202
2,296
4,283
5,281
5,268
9,217
7,284
7,292
7,230
4,268
5,264
8,274
5,237
7,223
1,248
9,224
7,298
7,207
2,201
2,298
3,222
8,236
7,244
1,266
6,249
5,218
9,213
2,287
1,258
7,262
3,294
4,265
1,233
3,248
5,299
2,290
1,210
1,244
10,295
4,275
3,224
6,216
1,265
10,202
1,226
10,242
10,282
10,283
4,256
8,266
2,263
2,256
5,229
6,246
8,272
4,284
10,262
6,258
10,273
10,268
1,275
8,297
4,236
7,247
3,296
8,242
10,247
1,235
9,246
9,269
1,212
4,261
1,200
1,270
3,217
6,236
5,225
7,205
8,291
8,219
8,298
6,295
2,258
1,207
6,268
9,296
3,277
2,251
8,214
7,268
8,221
1,209
9,205
5,233
2,212
10,206
5,286
6,285
3,252
1,226
1,298
3,279
4,233
3,245
9,255
